"tipo_entidad","nombre_tipo_entidad","codigo_entidad","nombre_entidad","fecha_corte","cuenta","nombre_cuenta","moneda","nombre_moneda","signo_valor","valor"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8337230966.58"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8740090372.22"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8096782925.71"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8184500567.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8469370806.67"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","9229562927.51"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","6883972200.78"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7573195018.73"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8351686326.26"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8461309649.38"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8821091657.13"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8905068212.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7774796562.34"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8163633038.98"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8685211055.61"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8297167434.47"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9386415693.44"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-02-29T00:00:00.000","110500","CAJA","2","Extranjera","+","10693641958.7"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10414083780.24"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1883622655918.92"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1756426296312.88"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1984085352741.82"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1796483060023.5"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-04-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1674118291490.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-03-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1960122011989.13"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-02-29T00:00:00.000","110505","EFECTIVO","0","Total","+","1721448345326.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-01-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1665602526052.09"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-12-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1787841365034.27"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-11-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1985720962114.74"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-10-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1689718626808.46"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-09-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1842919674548.84"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2011737601469.48"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1937797637324.21"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1811137045294.26"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1681709588967.9"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-04-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1751859828232.64"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-03-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1746279006083.97"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-02-28T00:00:00.000","110505","EFECTIVO","0","Total","+","1721787890696.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-01-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1888532361975.08"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-12-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1865686521253.59"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-11-30T00:00:00.000","110505","EFECTIVO","0","Total","+","2038215834526.32"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-10-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1945388419639.39"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-09-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1919039859508.16"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1646790397277.41"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1705601167381.48"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","2080010635409.94"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1730543783000.97"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-04-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1729097182081.4"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-03-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1722154161611.48"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-02-28T00:00:00.000","110505","EFECTIVO","0","Total","+","1771597930062.09"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-01-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1697815859437.91"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-12-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1676659337759.93"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-11-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1875941692682.05"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-10-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1786227941111.76"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-09-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1698541605960.68"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1657860752365.05"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1809037328290.96"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1701937152604.97"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1660327087003.68"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-04-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1628868403034.69"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-03-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1830450986446.91"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-02-28T00:00:00.000","110505","EFECTIVO","0","Total","+","1794314731655.38"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-01-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2047759022689.63"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-12-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2008961713108.31"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-11-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1948085517989.28"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-10-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1829658692908.74"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-09-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1861268256941.53"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1979486105240.5"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1920494999942.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","2087654147349.13"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1961782508835.61"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-04-30T00:00:00.000","110505","EFECTIVO","0","Total","+","2093667427778.63"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-03-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2049170363058.17"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-02-29T00:00:00.000","110505","EFECTIVO","0","Total","+","2413547762578.82"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-01-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2507237921830.58"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-12-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2225088403800.72"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-11-30T00:00:00.000","110505","EFECTIVO","0","Total","+","2255242429384.32"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-10-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1968333315481"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-09-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1889576664386.37"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-08-31T00:00:00.000","110505","EFECTIVO","0","Total","+","2074821465782.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-07-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1951205631146.24"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-06-30T00:00:00.000","110505","EFECTIVO","0","Total","+","1891735264563.53"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-05-31T00:00:00.000","110505","EFECTIVO","0","Total","+","1922134319762.66"
